obligor_id,issuer,rating,rating_score,pd_1y,exposure_usd,recovery_rate,recovery_stressed,sector,factor_sector,seniority,basel_correlation
557,CONSTELLATION BRANDS,AA-,2,0.0,18944915.32,0.3778806093503299,0.3023244874802639,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
558,EASTMAN CHEMICAL,A-,3,0.0001,18944418.23,0.4037415230181497,0.2623998719649782,Basic Industry,Materials,Senior Unsecured,0.2394014975031218
559,WEATHERFORD INTERNATIONAL,BBB-,10,0.004,18926294.65,0.5542241893084973,0.3325514830025115,Energy,Energy,Senior Secured,0.2182476903693578
560,CHARLES RIVER LABORATORIES INTERNA,BBB+,7,0.0009,18922007.1,0.4988272358477236,0.3990813585532372,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2347196978199719
561,FLASH,BBB-,10,0.004,18913176.68,0.4035,0.2623,Technology,Technology,Senior Secured,0.2182476903693578
562,ACADIA HEALTHCARE,BBB-,9,0.0022,18910294.18,0.4889212513866879,0.3911164115879449,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2275000962355834
563,BRAND INDUSTRIAL SERVICES,B-,16,0.088,18889273.11,0.4264,0.2985,Industrial Other,Industrials,Senior Secured,0.1214732807883682
564,AVIENT,BBB-,9,0.0022,18881671.58,0.5372045399073719,0.3492151294523258,Basic Industry,Materials,Senior Secured,0.2275000962355834
565,INTUIT,A+,5,0.0004,18855256.27,0.3044492194237358,0.1978805747613421,Technology,Technology,Senior Unsecured,0.2376238407968106
566,RESORTS WORLD LAS VEGAS,B+,14,0.032,18734276.91,0.389,0.2334,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1442275821593586
567,XCEL ENERGY,A,6,0.0005,18723584.21,0.4826030019033412,0.4102264907648256,Electric,Utilities,Senior Unsecured,0.2370371894433999
568,JAGUAR LAND ROVER AUTOMOTIVE,BBB,8,0.0015,18700544.37,0.442,0.2652,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
569,IHO VERWALTUNGS GMBH,BB+,10,0.004,18652365.4,0.4225612952053791,0.2535028255214215,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
570,STUDIO CITY FINANCE,BB+,11,0.007,18651321.35,0.4199,0.2518999999999999,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2045625707662456
571,TRAVEL + LEISURE,BBB,8,0.0015,18583367.08,0.4039220903224498,0.2423467949397037,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
572,SANTANDER UK,BB-,4,0.0002,18563727.7,0.3621476530239667,0.2534826202737287,Banking,Financials,Senior Unsecured,0.2388059800499001
573,AZORRA FINANCE,BBB-,10,0.004,18548340.25,0.4732812270509757,0.3076139369526607,Finance Companies,Financials,Senior Secured,0.2182476903693578
574,TEREX,BBB,8,0.0015,18537880.25,0.52,0.364,Capital Goods,Industrials,Senior Secured,0.2313292183594263
575,HOWARD MIDSTREAM ENERGY PARTNERS L,BBB-,10,0.004,18506911.51,0.5548,0.3328999999999999,Energy,Energy,Senior Secured,0.2182476903693578
576,EXPAND ENERGY,A,5,0.0004,18502474.22,0.4247077550710404,0.2547912194936705,Energy,Energy,Senior Unsecured,0.2376238407968106
577,TARGA RESOURCES PARTNERS,A+,5,0.0004,18486158.16,0.4274,0.2564,Energy,Energy,Senior Unsecured,0.2376238407968106
578,FEDEX,BBB+,8,0.0015,18463553.46,0.3884999999999999,0.2719,Transportation,Industrials,Senior Unsecured,0.2313292183594263
579,TALOS PRODUCTION,BB+,11,0.007,18274589.59,0.538176946503782,0.3228844944057646,Energy,Energy,Senior Secured,0.2045625707662456
580,WAND NEWCO 3,BB+,11,0.007,18232146.36,0.4199,0.2519,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2045625707662456
581,MANULIFE FINANCIAL,A-,3,0.0001,18143104.85,0.3859885188475334,0.2894809809107177,Insurance,Financials,Senior Unsecured,0.2394014975031218
582,AECOM,BBB,9,0.0022,18124840.14,0.52,0.364,Industrial Other,Industrials,Senior Secured,0.2275000962355834
583,STENA INTERNATIONAL,BBB-,10,0.004,18109063.52,0.5296,0.3707,Transportation,Industrials,Senior Secured,0.2182476903693578
584,TRONOX,B-,13,0.019,18067887.5,0.4613047462888509,0.2998415284806262,Basic Industry,Materials,Senior Secured,0.1664089228145401
585,PERRIGO FINANCE UNLIMITED,BB,12,0.011,18044833.39,0.3268999999999999,0.2614999999999999,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.1892339772456584
586,ARSENAL AIC PARENT,BBB-,10,0.004,18006896.68,0.5082403608412884,0.3303792575747705,Basic Industry,Materials,Senior Secured,0.2182476903693578
587,SURGERY CENTER,BB+,11,0.007,17980689.5,0.4693,0.3754,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2045625707662456
588,GRAPHIC PACKAGING INTERNATIONAL LL,BBB-,8,0.0015,17979672.88,0.539701723087189,0.3508291624831831,Basic Industry,Materials,Senior Secured,0.2313292183594263
589,EBAY,BBB+,3,0.0001,17962692.79,0.3261375748126348,0.1956733087170946,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2394014975031218
590,TAKEDA US FINANCING,A,6,0.0005,17951076.41,0.3626297340997725,0.2901164347049314,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2370371894433999
591,SANTANDER,A+,5,0.0004,17840736.57,0.3832055722585001,0.2682082098451163,Banking,Financials,Senior Unsecured,0.2376238407968106
592,NASDAQ,A+,5,0.0004,17840545.91,0.3580844067230116,0.2506390138275763,Brokerage/Asset Managers/Exchanges,Financials,Senior Unsecured,0.2376238407968106
593,PARK RIVER,BB,12,0.011,17754365.31,0.4675033634880187,0.3272400932091669,Capital Goods,Industrials,Senior Secured,0.1892339772456584
594,GO DADDY OPERATING,BBB-,8,0.0015,17744301.16,0.4086742901874305,0.2656529400414549,Technology,Technology,Senior Secured,0.2313292183594263
595,RAVEN ACQUISITION,BB+,11,0.007,17678561.63,0.4199,0.2519,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2045625707662456
596,GEO,BB-,11,0.007,17613611.9,0.2907345327005871,0.1744196216978074,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2045625707662456
597,EDGEWELL PERSONAL CARE,BBB+,8,0.0015,17584698.8,0.4882394776003782,0.390568228611115,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2313292183594263
598,NORTHERN OIL AND GAS,BB+,11,0.007,17521766.75,0.5386759750953768,0.3231821605832071,Energy,Energy,Senior Secured,0.2045625707662456
599,CME,AAA,1,0.0,17482774.85,0.3780054486380347,0.2646558642860976,Brokerage/Asset Managers/Exchanges,Financials,Senior Unsecured,0.2
600,NATIONAL MENTOR,B+,14,0.032,17469621.0,0.4347,0.3478,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.1442275821593586
601,ROCKET SOFTWARE,BB-,13,0.019,17345168.38,0.3662649758865011,0.238080945771943,Technology,Technology,Senior Secured,0.1664089228145401
602,GAP,BBB,9,0.0022,17342082.46,0.4419999999999999,0.2651999999999999,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2275000962355834
603,AMC NETWORKS,B,15,0.053,17282306.94,0.3757,0.263,Communications,Communications,Senior Secured,0.1284781455672515
604,GGAM FINANCE LIMITED,BBB,8,0.0015,17257146.740000002,0.493198344709677,0.3205800073792499,Finance Companies,Financials,Senior Secured,0.2313292183594263
605,TERRAFORM POWER OPERATING,BBB+,8,0.0015,17245298.03,0.6499999999999999,0.5525,Electric,Utilities,Senior Secured,0.2313292183594263
606,RITHM CAPITAL,BB-,13,0.019,17218388.76,0.5382,0.3498,Reits,Real Estate,Senior Secured,0.1664089228145401
607,CALIFORNIA RESOURCES,BBB-,10,0.004,17089123.689999998,0.5548000000000001,0.3329,Energy,Energy,Senior Secured,0.2182476903693578
608,APPLOVIN,A,5,0.0004,17087153.38,0.3277463367610385,0.2294808728898996,Communications,Communications,Senior Unsecured,0.2376238407968106
609,HARVEST MIDSTREAM I,BB+,11,0.007,17070702.689999998,0.5434000000000001,0.326,Energy,Energy,Senior Secured,0.2045625707662456
610,LCPR SENIOR SECURED FINANCING DAC,CCC-,18,0.2,17051458.57,0.2960157970138973,0.2072128893083895,Communications,Communications,Senior Secured,0.1200054479915714
611,EUSHI FINANCE,BBB-,10,0.004,16960417.38,0.4486,0.3813,Electric,Utilities,Senior Unsecured,0.2182476903693578
612,ALCOA NEDERLAND HOLDING BV,BBB,7,0.0009,16960060.15,0.551546636734776,0.3584850213041845,Basic Industry,Materials,Senior Secured,0.2347196978199719
613,VALERO ENERGY,A-,7,0.0009,16911425.98,0.4164195269609073,0.2498362743290675,Energy,Energy,Senior Unsecured,0.2347196978199719
614,APOLLO DEBT SOLUTIONS BDC,BBB,9,0.0022,16891964.169999998,0.3475030160894545,0.2258734105730701,Finance Companies,Financials,Senior Unsecured,0.2275000962355834
615,AUTOMATIC DATA PROCESSING,AA+,1,0.0,16867107.58,0.3240961022644998,0.2106313878991694,Technology,Technology,Senior Unsecured,0.2
616,AMERICAN INTERNATIONAL,A+,5,0.0004,16854063.03,0.3774466827961067,0.2830950751819396,Insurance,Financials,Senior Unsecured,0.2376238407968106
617,WASTE,AA-,4,0.0002,16807697.12,0.393188235081666,0.2752056382571226,Capital Goods,Industrials,Senior Unsecured,0.2388059800499001
618,HESS,A-,7,0.0009,16785176.47,0.4192,0.2515,Energy,Energy,Senior Unsecured,0.2347196978199719
619,AMCOR FLEXIBLES NORTH AMERICA,AA-,4,0.0002,16720498.98,0.3892703595842688,0.2724971696560577,Capital Goods,Industrials,Senior Unsecured,0.2388059800499001
620,LEIDOS,AA-,4,0.0002,16653339.93,0.3146892462750563,0.2045457579199249,Technology,Technology,Senior Unsecured,0.2388059800499001
621,KINDER MORGAN ENERGY PARTNERS,A-,7,0.0009,16600448.31,0.4146840361651655,0.2487978249185007,Energy,Energy,Senior Unsecured,0.2347196978199719
622,JBS USA HOLDING LUX,A-,7,0.0009,16572552.7,0.3519767971321642,0.2815814377057313,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2347196978199719
623,CINEMARK USA,BBB+,8,0.0015,16562619.82,0.4370693785251058,0.2622342126466802,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
624,JEFFERIES,A,6,0.0005,16543515.88,0.3662033299569088,0.2563600915189499,Brokerage/Asset Managers/Exchanges,Financials,Senior Unsecured,0.2370371894433999
625,SCOTTS MIRACLE-GRO,BBB,7,0.0009,16467222.72,0.3551783968401929,0.2841427174721543,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2347196978199719
626,EG GLOBAL FINANCE,BB-,13,0.019,16419765.27,0.3978,0.2387,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.1664089228145401
627,BLUE OWL CREDIT,BBB-,10,0.004,16390462.88,0.3410000000000001,0.2216,Finance Companies,Financials,Senior Unsecured,0.2182476903693578
628,GROUP 1 AUTOMOTIVE,BBB+,8,0.0015,16372948.48,0.442,0.2652,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
629,HUDSON PACIFIC PROPERTIES,B+,12,0.011,16339093.42,0.3839346666017164,0.249557233158105,Reits,Real Estate,Senior Unsecured,0.1892339772456584
630,RELX CAPITAL,AA+,2,0.0,16326860.43,0.3224003006118672,0.2095245193158058,Technology,Technology,Senior Unsecured,0.2
631,APOLLO GLOBAL MANAGEMENT,BBB+,8,0.0015,16286324.34,0.3478096588932355,0.2434343342781542,Brokerage/Asset Managers/Exchanges,Financials,Senior Unsecured,0.2313292183594263
632,VULCAN MATERIALS,AA+,2,0.0,16277256.63,0.3932276363891794,0.2752428207715737,Capital Goods,Industrials,Senior Unsecured,0.2
633,QUEST DIAGNOSTICS,A+,2,0.0,16262048.38,0.3736257729795291,0.2989206183836233,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
634,MAGNERA,B+,12,0.011,16228239.39,0.490395178625597,0.3187518014481915,Basic Industry,Materials,Senior Secured,0.1892339772456584
635,ANALOG DEVICES,AA+,2,0.0,16181415.13,0.3129821055475882,0.2034200303484828,Technology,Technology,Senior Unsecured,0.2
636,B&G FOODS,BB-,12,0.011,16131740.15,0.3958271635722449,0.3166651555522979,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.1892339772456584
637,EW SCRIPPS,B,10,0.004,16116029.079999998,0.3959923790976431,0.2772046653683501,Communications,Communications,Senior Secured,0.2182476903693578
638,SHERWIN-WILLIAMS,BBB+,2,0.0,16070582.27,0.4077288077395841,0.2650061397380843,Basic Industry,Materials,Senior Unsecured,0.2
639,AETHON UNITED BR,BBB,9,0.0022,16004359.17,0.572,0.3432,Energy,Energy,Senior Secured,0.2275000962355834
640,REGAL REXNORD,A+,5,0.0004,15960753.03,0.3852451122904818,0.2696567665785753,Capital Goods,Industrials,Senior Unsecured,0.2376238407968106
641,CREDIT ACCEPTANCE,BB+,11,0.007,15926624.15,0.4692999999999999,0.305,Financial Other,Financials,Senior Secured,0.2045625707662456
642,VALARIS,BB+,11,0.007,15875906.3,0.5434,0.326,Energy,Energy,Senior Secured,0.2045625707662456
643,NFE FINANCING,NR,10,0.0022,15873343.18,0.5548,0.3329,Energy,Energy,Senior Secured,0.2275000962355834
644,PARKER HANNIFIN,AAA,1,0.0,15834830.01,0.4021275044511829,0.281489253115828,Capital Goods,Industrials,Senior Unsecured,0.2
645,CHENIERE ENERGY,A,6,0.0005,15823883.31,0.4220034435524411,0.253173705463896,Energy,Energy,Senior Unsecured,0.2370371894433999
646,OWENS-BROCKWAY GLASS,BB,10,0.004,15821462.52,0.4922589052238895,0.3445778853975378,Capital Goods,Industrials,Senior Secured,0.2182476903693578
647,TRIVIUM PACKAGING FINANCE BV,B+,10,0.004,15779194.25,0.4777415884226154,0.3344163269286706,Capital Goods,Industrials,Senior Secured,0.2182476903693578
648,RAYMOND JAMES FINANCIAL,BBB,9,0.0022,15755362.05,0.3514999999999999,0.2459999999999999,Brokerage/Asset Managers/Exchanges,Financials,Senior Unsecured,0.2275000962355834
649,VAIL RESORTS,BBB-,8,0.0015,15751544.07,0.4348315888423884,0.2608881737397824,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
650,DH EUROPE FINANCE II,A-,1,0.0,15751401.28,0.3674157954432483,0.2939392324412295,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
651,CLARIOS GLOBAL,BBB-,10,0.004,15734293.31,0.4287,0.2572,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
652,BELRON UK FINANCE,BBB+,8,0.0015,15722752.5,0.442,0.2652,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
653,GLOBAL AIRCRAFT LEASING,BB,12,0.011,15711826.78,0.4594,0.2986,Finance Companies,Financials,Senior Secured,0.1892339772456584
654,COOPERATIEVE RABOBANK UA,BBB,9,0.0022,15671843.1,0.37,0.259,Banking,Financials,Senior Unsecured,0.2275000962355834
655,HOWDEN UK REFINANCE 2,B+,14,0.032,15663357.14,0.4576,0.3432,Insurance,Financials,Senior Secured,0.1442275821593586
656,AMRIZE FINANCE US,AA,3,0.0001,15655835.9,0.394904961320462,0.2764007836305949,Capital Goods,Industrials,Senior Unsecured,0.2394014975031218
657,CUSHMAN & WAKEFIELD US BORROWER LL,BBB-,10,0.004,15652442.09,0.4252896382611054,0.2551460321345294,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
658,BECTON DICKINSON AND,AA,3,0.0001,15595239.71,0.3791381531746266,0.3033301938230996,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2394014975031218
659,OPAL BIDCO,BBB-,10,0.004,15574825.49,0.4792,0.3833,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2182476903693578
660,CENTRAL PARENT,CCC,18,0.2,15559687.46,0.2912,0.1893,Technology,Technology,Senior Secured,0.1200054479915714
661,SOUTH BOW USA INFRASTRUCTURE HOLDI,BBB+,4,0.0002,15520370.34,0.4197025360537885,0.2517981427315606,Energy,Energy,Senior Unsecured,0.2388059800499001
662,SPRINT CAPITAL,A+,5,0.0004,15498858.43,0.3302,0.2312,Communications,Communications,Senior Unsecured,0.2376238407968106
663,SABRE FINANCIAL BORROWER,B,15,0.053,15484402.0,0.3536000000000001,0.2298,Technology,Technology,Senior Secured,0.1284781455672515
664,BRANDYWINE OPERATING PARTNERSHIP L,BB-,11,0.007,15478481.25,0.3914776474045863,0.2544184685935514,Reits,Real Estate,Senior Unsecured,0.2045625707662456
665,XPO,BBB-,10,0.004,15464849.07,0.5296,0.3706999999999999,Transportation,Industrials,Senior Secured,0.2182476903693578
666,ITT,BB+,11,0.007,15455050.9,0.5434,0.326,Energy,Energy,Senior Secured,0.2045625707662456
667,BERRY GLOBAL,A,5,0.0004,15448617.67,0.3885,0.2719,Capital Goods,Industrials,Senior Unsecured,0.2376238407968106
668,GETTY IMAGES,B-,16,0.088,15432843.16,0.3481198889725514,0.2436715725147044,Communications,Communications,Senior Secured,0.1214732807883682
669,TEAM HEALTH,BB+,11,0.007,15395155.73,0.4596945351831137,0.3677389612594065,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2045625707662456
670,ROYAL BANK OF CANADA (FXD-FRN) MTN,AA,3,0.0001,15388133.77,0.216,0.1512,Banking,Financials,Subordinated,0.2394014975031218
671,NETFLIX,AA-,1,0.0,15320902.38,0.3374897708681831,0.2362646581633007,Communications,Communications,Senior Unsecured,0.2
672,MITSUBISHI UFJ FIN GRP (6NC5 FXD),AA-,4,0.0002,15267544.61,0.3996,0.2797,Banking,Financials,Senior Unsecured,0.2388059800499001
673,MOLSON,BBB,9,0.0022,15231184.45,0.3515,0.2812,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2275000962355834
674,VERITIV OPERATING,B+,14,0.032,15119852.01,0.4805,0.3123,Basic Industry,Materials,Senior Secured,0.1442275821593586
675,NEWMONT,AAA,1,0.0,15083339.7,0.4181313721340507,0.2718110404558481,Basic Industry,Materials,Senior Unsecured,0.2
676,HOLOGIC,CCC,1,0.0,15039852.48,0.3783988364774173,0.3026823686593101,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2
677,SOUTH BOW CANADIAN INFRASTRUCTURE,BB+,11,0.007,14896730.57,0.3866,0.232,Energy,Energy,Senior Unsecured,0.2045625707662456
678,INEOS FINANCE,BB-,12,0.011,14807937.54,0.4976491164367783,0.3234771674313126,Basic Industry,Materials,Senior Secured,0.1892339772456584
679,AUGUSTA SPINCO,A,4,0.0002,14785255.46,0.3722342127270217,0.2978073701816173,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2388059800499001
680,SYNCHRONY FINANCIAL,A-,7,0.0009,14745841.6,0.3655669913588384,0.2558849128467513,Banking,Financials,Senior Unsecured,0.2347196978199719
681,SENSATA TECHNOLOGIES BV,A-,7,0.0009,14674266.04,0.4239549451183318,0.275554804436679,Technology,Technology,Senior Secured,0.2347196978199719
682,JONES DESLAURIERS INSURANCE MANAGE,BB,12,0.011,14668669.45,0.4836,0.3627000000000001,Insurance,Financials,Senior Secured,0.1892339772456584
683,CANADIAN IMPERIAL BANK OF,A+,2,0.0,14629768.67,0.3993522984250303,0.2795259394338051,Banking,Financials,Senior Unsecured,0.2
684,INVERSION ESCROW ISSUER,BB+,11,0.007,14605580.85,0.5187,0.3372,Basic Industry,Materials,Senior Secured,0.2045625707662456
685,CROWN AMERICAS,BBB+,7,0.0009,14595516.37,0.3742243344948541,0.2619684512666543,Capital Goods,Industrials,Senior Unsecured,0.2347196978199719
686,BROOKFIELD RESIDENTIAL PROPERTIES,BBB-,10,0.004,14519901.510000002,0.4246470722178472,0.2547590321312035,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2182476903693578
687,NUSTAR LOGISTICS,A-,7,0.0009,14508689.93,0.4192,0.2515,Energy,Energy,Senior Unsecured,0.2347196978199719
688,VMWARE,AA-,2,0.0,14500698.47,0.3216317143428608,0.2090441550004866,Technology,Technology,Senior Unsecured,0.2
689,SUNRISE FINCO I BV,BBB,9,0.0022,14499750.09,0.442,0.3094,Communications,Communications,Senior Secured,0.2275000962355834
690,ARAMARK SERVICES,A-,7,0.0009,14466956.21,0.4553,0.2732,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2347196978199719
691,ARDAGH,B+,14,0.032,14442524.54,0.4576,0.3203,Capital Goods,Industrials,Senior Secured,0.1442275821593586
692,REPUBLIC SERVICES,AA+,1,0.0,14366116.08,0.4041784342459524,0.2829172781187773,Capital Goods,Industrials,Senior Unsecured,0.2
693,BRINKS,A-,7,0.0009,14353094.71,0.4438006461330596,0.2662830954183817,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2347196978199719
695,MATTAMY,BBB,9,0.0022,14262433.01,0.4361357984685111,0.261672660732939,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2275000962355834
696,GLOBAL ATLANTIC (FIN),BB,12,0.011,14223445.0,0.4836,0.3627,Insurance,Financials,Senior Secured,0.1892339772456584
697,VERSANT MEDIA,BBB-,10,0.004,14190865.02,0.4287,0.3001,Communications,Communications,Senior Secured,0.2182476903693578
698,SONIC AUTOMOTIVE,BBB+,8,0.0015,14082004.010000002,0.4419999999999999,0.2652,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2313292183594263
699,BUNGE FINANCE,A,2,0.0,14035167.5,0.3784091627082469,0.3027473301665976,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
700,AMENTUM,BBB-,10,0.004,13973811.11,0.4035,0.2623,Technology,Technology,Senior Secured,0.2182476903693578
701,STAGWELL GLOBAL,BB+,11,0.007,13917439.4,0.4199,0.2939,Communications,Communications,Senior Secured,0.2045625707662456
702,ROCKIES EXPRESS PIPELINE,BBB+,8,0.0015,13900107.97,0.572,0.3432,Energy,Energy,Senior Secured,0.2313292183594263
703,COSTCO WHOLESALE,AAA,1,0.0,13834096.92,0.346,0.2076,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2
704,XEROX,CCC-,18,0.2,13811989.89,0.2765221791977434,0.1797735297677661,Technology,Technology,Senior Secured,0.1200054479915714
705,STAR PARENT,BB,12,0.011,13810198.28,0.4594,0.3675,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.1892339772456584
706,CONAGRA BRANDS,BBB,9,0.0022,13790019.36,0.3473874871517947,0.2779099897214357,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2275000962355834
707,MIDAMERICAN ENERGY,BBB+,1,0.0,13766728.61,0.468058534011589,0.3978181508996857,Electric,Utilities,Senior Unsecured,0.2
708,ADOBE,AA+,1,0.0,13729982.75,0.3225543794670827,0.2096244623570267,Technology,Technology,Senior Unsecured,0.2
709,PRIME SECURITY SERVICES BORROWER L,A-,7,0.0009,13699316.94,0.4553,0.2732,Consumer Cyclical,Consumer Discretionary,Senior Secured,0.2347196978199719
710,US ACUTE CARE SOLUTIONS,B,15,0.053,13657488.75,0.4199,0.3358999999999999,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.1284781455672515
711,ARCOSA,BBB-,8,0.0015,13654560.169999998,0.5100825800071157,0.3570705206459975,Industrial Other,Industrials,Senior Secured,0.2313292183594263
712,ENDO FINANCE,BB+,11,0.007,13609396.0,0.4693,0.3753999999999999,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2045625707662456
713,TELENET FINANCE LUXEMBOURG NOTES S,BBB,9,0.0022,13603928.38,0.442,0.3094,Communications,Communications,Senior Secured,0.2275000962355834
714,GLP CAPITAL,BBB+,7,0.0009,13602000.31,0.3171737877489432,0.1903213393796783,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2347196978199719
715,DUPONT DE NEMOURS,A-,7,0.0009,13580845.9,0.3948237492217624,0.2566077345372132,Basic Industry,Materials,Senior Unsecured,0.2347196978199719
716,ENFRAGEN ENERGIA SUR,BB+,11,0.007,13541840.25,0.6127000255090885,0.5208015602423756,Electric,Utilities,Senior Secured,0.2045625707662456
717,KEHE DISTRIBUTORS,BB+,11,0.007,13488216.46,0.4693,0.3754,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2045625707662456
718,UNITED WHOLESALE MORTGAGE,BB,11,0.007,13476321.98,0.4631527689022313,0.3010260324216444,Finance Companies,Financials,Senior Secured,0.2045625707662456
719,EQT,AA-,4,0.0002,13384768.37,0.4343492031605475,0.2605581297599997,Energy,Energy,Senior Unsecured,0.2388059800499001
720,GLOBAL MEDICAL RESPONSE,BBB-,10,0.004,13376581.3,0.4792,0.3833,Consumer Non-Cyclical,Consumer Staples,Senior Secured,0.2182476903693578
721,VITAL ENERGY,BB+,11,0.007,13368404.35,0.5434,0.326,Energy,Energy,Senior Secured,0.2045625707662456
722,HUNTSMAN INTERNATIONAL,BB+,11,0.007,13340243.25,0.3691,0.2398999999999999,Basic Industry,Materials,Senior Unsecured,0.2045625707662456
723,HOWDEN UK REFINANCE,BB+,11,0.007,13291958.5,0.494,0.3705,Insurance,Financials,Senior Secured,0.2045625707662456
724,DIAGEO,AA,3,0.0001,13264201.79,0.3757451267619022,0.3006161014095218,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2394014975031218
725,FOCUS FINANCIAL PARTNERS,BBB-,10,0.004,13261992.75,0.4792,0.3354,Brokerage/Asset Managers/Exchanges,Financials,Senior Secured,0.2182476903693578
726,CVR ENERGY,BB+,11,0.007,13199795.37,0.5382001190554819,0.3228983166295857,Energy,Energy,Senior Secured,0.2045625707662456
727,SOLSTICE ADVANCED MATERIALS,BBB+,8,0.0015,13181206.5,0.546,0.3549,Basic Industry,Materials,Senior Secured,0.2313292183594263
728,ROBLOX,BBB+,8,0.0015,13118755.39,0.442,0.3094,Communications,Communications,Senior Secured,0.2313292183594263
729,TELEFONICA EUROPE BV,A+,5,0.0004,13093211.56,0.3302,0.2312,Communications,Communications,Senior Unsecured,0.2376238407968106
730,NATIONAL GRID,A+,5,0.0004,12984964.37,0.4855999999999999,0.4127999999999999,Electric,Utilities,Senior Unsecured,0.2376238407968106
731,VF,BBB,8,0.0015,12881687.510000002,0.3144999999999999,0.1886999999999999,Consumer Cyclical,Consumer Discretionary,Senior Unsecured,0.2313292183594263
732,ATLANTICA SUSTAINABLE INFRASTRUCTU,BB+,11,0.007,12865729.41,0.6175,0.5249,Electric,Utilities,Senior Secured,0.2045625707662456
733,AMERICAN BUILDERS &,A-,7,0.0009,12858502.79,0.5305245658567065,0.3713537030665449,Capital Goods,Industrials,Senior Secured,0.2347196978199719
734,ALUMINA PTY,BBB,7,0.0009,12854004.15,0.5541515855353136,0.3601687077240441,Basic Industry,Materials,Senior Secured,0.2347196978199719
735,ASCENSION HEALTH,AAA,1,0.0,12849859.55,0.3822851992654659,0.3058481594123727,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2
736,LAM RESEARCH,BBB+,1,0.0,12752328.53,0.3052054975845262,0.1983711335683413,Technology,Technology,Senior Unsecured,0.2
737,KEYBANK NATIONAL ASSOCIATION,A,6,0.0005,12729317.91,0.3885,0.2719,Banking,Financials,Senior Unsecured,0.2370371894433999
738,CAMPBELLS,BBB+,8,0.0015,12726061.85,0.3514999999999999,0.2811999999999999,Consumer Non-Cyclical,Consumer Staples,Senior Unsecured,0.2313292183594263
739,SMURFIT WESTROCK FINANCING DAC,A,6,0.0005,12717128.0,0.4049733847509437,0.2632615924973783,Basic Industry,Materials,Senior Unsecured,0.2370371894433999
740,DUKE ENERGY PROGRESS,A+,5,0.0004,12705081.38,0.4758797933886198,0.4045104731496021,Electric,Utilities,Senior Unsecured,0.2376238407968106
